iteration,mean_effect_melanoma,mean_effect_other,selectivity,frac_dependent_melanoma,frac_dependent_other
582,-1.4087822544172222,-0.17681457351252688,-1.2319676809046953,0.92,0.020465116279069766
583,-1.348719533884495,-0.18817281790663803,-1.160546715977857,0.84,0.025116279069767444
584,-1.310914770564928,-0.18261103297880898,-1.1283037375861191,0.8,0.026046511627906978
585,-1.408690901772405,-0.1860008046140704,-1.2226900971583345,0.8666666666666667,0.027906976744186046
586,-1.270276964337334,-0.17635426367303758,-1.0939227006642964,0.7866666666666666,0.02883720930232558
587,-1.3608533944496517,-0.18733962584519517,-1.1735137686044566,0.88,0.03348837209302326
588,-1.3625198398626401,-0.18607711750008896,-1.176442722362551,0.8266666666666667,0.030697674418604652
589,-1.3359476003322774,-0.18288974036954952,-1.153057859962728,0.8133333333333334,0.025116279069767444
590,-1.4117152825445274,-0.1838721078438693,-1.2278431747006582,0.8266666666666667,0.029767441860465118
591,-1.4395609726224274,-0.18622786785898074,-1.2533331047634466,0.8666666666666667,0.025116279069767444
592,-1.419205589438665,-0.18178183997150602,-1.237423749467159,0.8133333333333334,0.025116279069767444
593,-1.2990033609090452,-0.18984545116448437,-1.1091579097445607,0.8266666666666667,0.025116279069767444
594,-1.3511466483651027,-0.181806766426549,-1.1693398819385536,0.8266666666666667,0.024186046511627906
595,-1.3249523324534953,-0.17396204313323552,-1.1509902893202597,0.84,0.030697674418604652
596,-1.3280651655822984,-0.17852234689070692,-1.1495428186915915,0.84,0.026046511627906978
597,-1.5635512402370757,-0.18044455269283052,-1.3831066875442453,0.96,0.02883720930232558
598,-1.475071748204157,-0.18562626045022734,-1.2894454877539299,0.9066666666666666,0.026046511627906978
599,-1.3804225616306889,-0.18478002662524884,-1.19564253500544,0.8133333333333334,0.03441860465116279
600,-1.3554299906426581,-0.17876982607475927,-1.176660164567899,0.88,0.017674418604651163
601,-1.36355244312731,-0.18771446012929774,-1.1758379829980123,0.8266666666666667,0.02883720930232558
602,-1.2677120664574406,-0.18510786212455135,-1.0826042043328892,0.7733333333333333,0.03441860465116279
603,-1.3333994245343241,-0.18704120474008173,-1.1463582197942424,0.8533333333333334,0.024186046511627906
604,-1.5370576332232109,-0.18879140971039077,-1.34826622351282,0.9066666666666666,0.03255813953488372
605,-1.4198030614709582,-0.18445115776724028,-1.235351903703718,0.88,0.029767441860465118
606,-1.338758527644324,-0.17810966848112564,-1.1606488591631983,0.7866666666666666,0.01953488372093023
607,-1.4299379234237732,-0.18523658643919017,-1.244701336984583,0.9066666666666666,0.025116279069767444
608,-1.413449419563814,-0.1862321006250495,-1.2272173189387645,0.8533333333333334,0.03441860465116279
609,-1.3806236828056853,-0.18287336322510736,-1.1977503195805779,0.8933333333333333,0.025116279069767444
610,-1.404071880030345,-0.19276309618437373,-1.2113087838459713,0.8533333333333334,0.03162790697674418
611,-1.3428841276358396,-0.17990168445490687,-1.1629824431809328,0.7866666666666666,0.021395348837209303
612,-1.3147490984932766,-0.1713828157884421,-1.1433662827048345,0.8,0.024186046511627906
613,-1.4268525931766398,-0.18736599557475372,-1.239486597601886,0.88,0.029767441860465118
614,-1.4212109610164494,-0.18299961095095638,-1.238211350065493,0.8133333333333334,0.02883720930232558
615,-1.5546087472373464,-0.18358714697340728,-1.3710216002639393,0.9333333333333333,0.026976744186046512
616,-1.319297709944384,-0.18809005039880938,-1.1312076595455745,0.8,0.01953488372093023
617,-1.2774694982657435,-0.18787749617256919,-1.0895920020931744,0.8133333333333334,0.023255813953488372
618,-1.1839146299864338,-0.18635267820814405,-0.9975619517782898,0.7333333333333333,0.029767441860465118
619,-1.412564184479116,-0.18202861768035217,-1.2305355667987636,0.8533333333333334,0.030697674418604652
620,-1.440748714796814,-0.19854952267765022,-1.242199192119164,0.8666666666666667,0.029767441860465118
621,-1.3476136069413656,-0.18097380286670034,-1.1666398040746653,0.8133333333333334,0.03348837209302326
622,-1.5667609947451673,-0.18978462988965433,-1.376976364855513,0.9066666666666666,0.029767441860465118
623,-1.269624948349317,-0.18690959695256065,-1.0827153513967562,0.8133333333333334,0.01953488372093023
624,-1.233579391361582,-0.19103953702206566,-1.0425398543395163,0.76,0.024186046511627906
625,-1.3805244781426018,-0.18729953489321546,-1.1932249432493864,0.8933333333333333,0.03348837209302326
626,-1.3128785415355926,-0.19544957687657574,-1.1174289646590168,0.8133333333333334,0.03441860465116279
627,-1.4565991302806454,-0.185970908336618,-1.2706282219440275,0.8666666666666667,0.026976744186046512
628,-1.279251804965705,-0.18551184874857787,-1.093739956217127,0.7466666666666667,0.030697674418604652
629,-1.3427886821008086,-0.1776528298153532,-1.1651358522854554,0.8133333333333334,0.01953488372093023
630,-1.3595372559024634,-0.1809377828253095,-1.1785994730771538,0.8266666666666667,0.02883720930232558
631,-1.3569363408993462,-0.17296054502499844,-1.1839757958743478,0.8666666666666667,0.027906976744186046
632,-1.4445649114523265,-0.1845026627657509,-1.2600622486865756,0.8933333333333333,0.023255813953488372
633,-1.36456921536072,-0.18603259580867146,-1.1785366195520486,0.9066666666666666,0.026046511627906978
634,-1.4723801017685438,-0.18757423907267118,-1.2848058626958727,0.88,0.024186046511627906
635,-1.3435967578694095,-0.1832842914860153,-1.1603124663833941,0.7733333333333333,0.023255813953488372
636,-1.3115657073612899,-0.2070584740524448,-1.104507233308845,0.84,0.037209302325581395
637,-1.4492714793196826,-0.18966571918299918,-1.2596057601366835,0.8933333333333333,0.026046511627906978
638,-1.4286142754726814,-0.17789636593176822,-1.250717909540913,0.8533333333333334,0.026046511627906978
639,-1.410492589702833,-0.17720729986015363,-1.2332852898426794,0.8666666666666667,0.02883720930232558
640,-1.2866672033826136,-0.1847335803370949,-1.1019336230455188,0.76,0.03255813953488372
641,-1.4261986558619493,-0.19106236829533937,-1.2351362875666099,0.8533333333333334,0.023255813953488372
642,-1.417379102712656,-0.18364616560206087,-1.2337329371105952,0.8666666666666667,0.026976744186046512
643,-1.2977959183781684,-0.16980990910604588,-1.1279860092721226,0.7866666666666666,0.01674418604651163
644,-1.37258534393293,-0.17395148397540725,-1.1986338599575228,0.8133333333333334,0.026976744186046512
645,-1.4929215183239786,-0.18398923622587,-1.3089322820981086,0.9066666666666666,0.020465116279069766
646,-1.248263413784726,-0.18472339437456242,-1.0635400194101634,0.7866666666666666,0.022325581395348838
647,-1.5119977556241389,-0.18537628728402503,-1.3266214683401139,0.8533333333333334,0.03906976744186046
648,-1.5182932945722036,-0.18348926783544728,-1.3348040267367565,0.88,0.026976744186046512
649,-1.4223457354643387,-0.18905648968633704,-1.2332892457780016,0.88,0.03255813953488372
650,-1.482524408944135,-0.18574941741789247,-1.2967749915262425,0.92,0.030697674418604652
651,-1.3114955588814305,-0.17083271925933735,-1.1406628396220932,0.7866666666666666,0.026046511627906978
652,-1.3854519919887422,-0.19346439811936733,-1.191987593869375,0.8666666666666667,0.03348837209302326
653,-1.3473501788863442,-0.17981125668317133,-1.167538922203173,0.8133333333333334,0.027906976744186046
654,-1.2068503342799892,-0.17137235082971577,-1.0354779834502734,0.8,0.020465116279069766
655,-1.330182714230873,-0.20453538411651387,-1.1256473301143592,0.8,0.03441860465116279
656,-1.293097892496287,-0.19422588972819377,-1.0988720027680934,0.8266666666666667,0.026976744186046512
657,-1.3078412875094656,-0.19026830888711205,-1.1175729786223536,0.8,0.03906976744186046
658,-1.3673040327772983,-0.1836786251049809,-1.1836254076723174,0.84,0.027906976744186046
659,-1.3151985908154253,-0.19378494984890923,-1.121413640966516,0.84,0.030697674418604652
660,-1.3244282872350739,-0.18410926593555396,-1.14031902129952,0.88,0.025116279069767444
661,-1.3208860947320487,-0.184462881325235,-1.1364232134068137,0.84,0.023255813953488372
662,-1.4211551143735361,-0.1801232835472199,-1.2410318308263162,0.8533333333333334,0.026046511627906978
663,-1.40325849143805,-0.18629020063695395,-1.216968290801096,0.8266666666666667,0.020465116279069766
664,-1.5114866892671868,-0.18528333943201292,-1.3262033498351737,0.9333333333333333,0.026976744186046512
665,-1.560033153007032,-0.1764390041502695,-1.3835941488567625,0.9333333333333333,0.025116279069767444
666,-1.2947345144405646,-0.18341107160721537,-1.1113234428333492,0.84,0.021395348837209303
667,-1.3527597405889191,-0.1823969883891667,-1.1703627521997524,0.88,0.026976744186046512
668,-1.4215144162806834,-0.18531355026885094,-1.2362008660118324,0.84,0.03348837209302326
669,-1.3812760308264425,-0.18464842174873464,-1.1966276090777077,0.84,0.03348837209302326
670,-1.3879002717590063,-0.1807765660110753,-1.207123705747931,0.8933333333333333,0.026976744186046512
671,-1.378885168331765,-0.18666416895514218,-1.1922209993766228,0.8266666666666667,0.029767441860465118
672,-1.2873721897723491,-0.19037188080231096,-1.0970003089700382,0.8266666666666667,0.03255813953488372
673,-1.3136111552695418,-0.18770875071976323,-1.1259024045497785,0.84,0.02883720930232558
674,-1.2983838062552242,-0.18515830312036313,-1.113225503134861,0.84,0.025116279069767444
675,-1.2161742123315742,-0.18633903074886643,-1.0298351815827078,0.7733333333333333,0.030697674418604652
676,-1.4806977804061041,-0.1911651272606237,-1.2895326531454805,0.88,0.03255813953488372
677,-1.3939072522975668,-0.17979033281130155,-1.2141169194862653,0.8533333333333334,0.024186046511627906
678,-1.4170641941232285,-0.176177408529771,-1.2408867855934576,0.88,0.021395348837209303
679,-1.4024489789872934,-0.18048900075762178,-1.2219599782296715,0.8,0.024186046511627906
680,-1.4601951785444316,-0.18721230417805074,-1.272982874366381,0.8666666666666667,0.027906976744186046
681,-1.3602719194774777,-0.18221230119782467,-1.178059618279653,0.84,0.018604651162790697
682,-1.3875808597025237,-0.17886901113448375,-1.20871184856804,0.8133333333333334,0.030697674418604652
683,-1.2663705571149009,-0.19584203620951574,-1.0705285209053852,0.76,0.03627906976744186
684,-1.4080170445028088,-0.17835841982221903,-1.2296586246805898,0.9333333333333333,0.020465116279069766
685,-1.408611386023114,-0.17751573133362106,-1.231095654689493,0.88,0.027906976744186046
686,-1.2896106480888074,-0.18782941965853334,-1.1017812284302742,0.8,0.03441860465116279
687,-1.4259805463585777,-0.18994925430014373,-1.236031292058434,0.8933333333333333,0.03348837209302326
688,-1.2456227790934362,-0.1864088890272243,-1.059213890066212,0.7733333333333333,0.023255813953488372
689,-1.4224856828518495,-0.17570617662013888,-1.2467795062317106,0.84,0.020465116279069766
690,-1.2020341384368025,-0.18759225265152416,-1.0144418857852784,0.7866666666666666,0.024186046511627906
691,-1.4375502664972974,-0.18841350979318378,-1.2491367567041136,0.8933333333333333,0.03348837209302326
692,-1.4021913340043666,-0.1832420229459155,-1.218949311058451,0.8666666666666667,0.029767441860465118
693,-1.3249200616117414,-0.19005239232917637,-1.134867669282565,0.8133333333333334,0.029767441860465118
694,-1.3924462247766314,-0.19294667148675776,-1.1994995532898736,0.8133333333333334,0.030697674418604652
695,-1.4904444160955017,-0.18708515690596852,-1.303359259189533,0.8933333333333333,0.03162790697674418
696,-1.4348334816474533,-0.17790977314193343,-1.2569237085055198,0.9066666666666666,0.026976744186046512
697,-1.4083912572299744,-0.1976882148209427,-1.2107030424090317,0.8266666666666667,0.027906976744186046
698,-1.2507843907417977,-0.19400935831920568,-1.056775032422592,0.8266666666666667,0.03441860465116279
699,-1.2782452839579985,-0.17891569584987543,-1.099329588108123,0.88,0.024186046511627906
700,-1.2549721694736689,-0.18923920419753057,-1.0657329652761383,0.7866666666666666,0.03441860465116279
701,-1.5036442869836262,-0.18652602970411838,-1.3171182572795077,0.8666666666666667,0.02883720930232558
702,-1.4355082723740393,-0.1737586207743511,-1.2617496515996882,0.8666666666666667,0.023255813953488372
703,-1.259707373757455,-0.19421418415260014,-1.0654931896048547,0.7866666666666666,0.03255813953488372
704,-1.3495085987785536,-0.19718158222707263,-1.152327016551481,0.8266666666666667,0.03906976744186046
705,-1.4098272690961584,-0.18883506216679102,-1.2209922069293673,0.9066666666666666,0.02883720930232558
706,-1.402050982086514,-0.17808509300274716,-1.2239658890837668,0.8533333333333334,0.026046511627906978
707,-1.3748810507222158,-0.1774624571341277,-1.197418593588088,0.8933333333333333,0.021395348837209303
708,-1.478800450870738,-0.1834048119667783,-1.2953956389039596,0.8666666666666667,0.022325581395348838
709,-1.4456262109586877,-0.19045556881252151,-1.2551706421461661,0.88,0.026046511627906978
710,-1.4968126157958699,-0.18242169768977282,-1.314390918106097,0.9066666666666666,0.021395348837209303
711,-1.4354830412181376,-0.186833296623968,-1.2486497445941696,0.84,0.030697674418604652
712,-1.3160695903889423,-0.18189751045006375,-1.1341720799388786,0.8,0.026046511627906978
713,-1.412322846419959,-0.1802180571476639,-1.2321047892722952,0.88,0.024186046511627906
714,-1.444289092242234,-0.1800002895061933,-1.2642888027360408,0.8666666666666667,0.024186046511627906
715,-1.2830262911294499,-0.19606861321297608,-1.0869576779164738,0.8,0.03255813953488372
716,-1.3291615161864057,-0.19249427459355967,-1.136667241592846,0.8533333333333334,0.03348837209302326
717,-1.3772926241143244,-0.19488299096187617,-1.1824096331524483,0.84,0.03906976744186046
718,-1.355304123874121,-0.18586798913913055,-1.1694361347349904,0.8533333333333334,0.03906976744186046
719,-1.4709593829827872,-0.18252231796075624,-1.288437065022031,0.88,0.026976744186046512
720,-1.2932580960340117,-0.18010118620995733,-1.1131569098240544,0.7866666666666666,0.02883720930232558
721,-1.2866676589247996,-0.18789129614955155,-1.098776362775248,0.8,0.03348837209302326
722,-1.3502524690640663,-0.17982409956386042,-1.1704283695002058,0.84,0.025116279069767444
723,-1.3275217593549375,-0.1774420709364741,-1.1500796884184634,0.8133333333333334,0.026976744186046512
724,-1.316010672901851,-0.1816096985323919,-1.1344009743694592,0.8,0.025116279069767444
725,-1.3795974729472174,-0.17568603180022727,-1.20391144114699,0.8266666666666667,0.023255813953488372
726,-1.3996844462747506,-0.1848791189085319,-1.2148053273662187,0.84,0.026976744186046512
727,-1.3853516097678282,-0.1768931472352261,-1.2084584625326023,0.7866666666666666,0.021395348837209303
728,-1.469676401067719,-0.19635870865607485,-1.273317692411644,0.88,0.030697674418604652
729,-1.3071350985408399,-0.19050332818734617,-1.1166317703534938,0.8266666666666667,0.03441860465116279
730,-1.4877839303389995,-0.18991816462450045,-1.297865765714499,0.88,0.029767441860465118
731,-1.3497881878826596,-0.18668157140466626,-1.1631066164779933,0.84,0.03255813953488372
732,-1.326644319408706,-0.19419937037796037,-1.1324449490307458,0.84,0.03441860465116279
733,-1.3240297496712095,-0.18472865158706014,-1.1393010980841494,0.8133333333333334,0.01674418604651163
734,-1.4823805173673792,-0.180904713962281,-1.3014758034050982,0.9066666666666666,0.027906976744186046
735,-1.3972738156235596,-0.18131275421933285,-1.2159610614042267,0.8933333333333333,0.01953488372093023
736,-1.2452962812454915,-0.19529688417207028,-1.0499993970734212,0.8,0.024186046511627906
737,-1.4683231090784785,-0.1898014757377846,-1.278521633340694,0.84,0.03627906976744186
738,-1.3071083132179344,-0.18494628809102673,-1.1221620251269078,0.8266666666666667,0.027906976744186046
739,-1.3819480781086848,-0.1953362255112448,-1.18661185259744,0.84,0.030697674418604652
740,-1.3770498696813016,-0.18776314239193104,-1.1892867272893706,0.84,0.03441860465116279
741,-1.3906313559600756,-0.18214330459341058,-1.208488051366665,0.8666666666666667,0.02883720930232558
742,-1.3609074249350308,-0.1876412544395598,-1.173266170495471,0.8,0.03813953488372093
743,-1.3465836755618705,-0.185229244989352,-1.1613544305725185,0.84,0.024186046511627906
744,-1.3308209695347513,-0.19408864594607053,-1.1367323235886808,0.7733333333333333,0.029767441860465118
745,-1.3657289806815456,-0.18981172756687562,-1.17591725311467,0.88,0.021395348837209303
746,-1.243077650210769,-0.18925132158493452,-1.0538263286258345,0.76,0.03255813953488372
747,-1.3141121365650397,-0.174094981786137,-1.1400171547789026,0.7866666666666666,0.017674418604651163
748,-1.5100895043139884,-0.18016577492821,-1.3299237293857784,0.9066666666666666,0.02883720930232558
749,-1.4191185566773394,-0.19443305055747953,-1.2246855061198598,0.88,0.03162790697674418
750,-1.2846208291853602,-0.18179200922248984,-1.1028288199628704,0.8133333333333334,0.024186046511627906
751,-1.3787933132660524,-0.18967931362332205,-1.1891139996427302,0.8666666666666667,0.026046511627906978
752,-1.376073530072375,-0.19023113655089618,-1.1858423935214788,0.8133333333333334,0.027906976744186046
753,-1.3872234408351969,-0.18001199414893398,-1.207211446686263,0.84,0.025116279069767444
754,-1.2317673682699701,-0.18629463825831488,-1.0454727300116553,0.7866666666666666,0.025116279069767444
755,-1.4257714380678526,-0.18874152786292522,-1.2370299102049274,0.88,0.026046511627906978
756,-1.3605948863121429,-0.1840511430992408,-1.176543743212902,0.84,0.035348837209302326
757,-1.4444133623437923,-0.19062306203554755,-1.2537903003082447,0.9333333333333333,0.023255813953488372
758,-1.3778001985590151,-0.1759306529156891,-1.201869545643326,0.8533333333333334,0.026976744186046512
759,-1.3124092222392982,-0.17754336762662082,-1.1348658546126775,0.8266666666666667,0.021395348837209303
760,-1.3615313025723719,-0.18225379627657956,-1.1792775062957923,0.8533333333333334,0.029767441860465118
761,-1.425612122587745,-0.1789916338502919,-1.246620488737453,0.8666666666666667,0.01953488372093023
762,-1.3218243236420817,-0.1759439112018203,-1.1458804124402615,0.7866666666666666,0.029767441860465118
763,-1.428272611156372,-0.19361859171925114,-1.2346540194371207,0.8266666666666667,0.029767441860465118
764,-1.2680320654125663,-0.1940131685581732,-1.0740188968543931,0.8533333333333334,0.03348837209302326
765,-1.3525845951224487,-0.1841788760837041,-1.1684057190387445,0.8,0.030697674418604652
766,-1.2871221772976316,-0.1795861063280234,-1.107536070969608,0.7866666666666666,0.02883720930232558
767,-1.3945917438582123,-0.17864955128724866,-1.2159421925709637,0.8533333333333334,0.029767441860465118
768,-1.4497165304910609,-0.1924598483179901,-1.2572566821730708,0.8666666666666667,0.035348837209302326
769,-1.3869679466241214,-0.18743172183248336,-1.199536224791638,0.8533333333333334,0.02883720930232558
770,-1.5814714875096294,-0.18060742610689667,-1.4008640614027328,0.9066666666666666,0.02883720930232558
771,-1.4255746258927893,-0.18146590960438685,-1.2441087162884024,0.84,0.027906976744186046
772,-1.3459278603147582,-0.19223580761580125,-1.153692052698957,0.8133333333333334,0.030697674418604652
773,-1.4263612388640732,-0.1976838089318177,-1.2286774299322554,0.8533333333333334,0.027906976744186046
774,-1.401502899812381,-0.18572798882728303,-1.2157749109850982,0.84,0.03627906976744186
775,-1.359217085029982,-0.19381836970300007,-1.165398715326982,0.84,0.03162790697674418
776,-1.411355214764428,-0.18396945148022664,-1.2273857632842013,0.8666666666666667,0.026046511627906978
777,-1.3240704018336475,-0.1972348428128644,-1.1268355590207833,0.8,0.026976744186046512
778,-1.337472181082158,-0.18662195104323512,-1.1508502300389227,0.8133333333333334,0.035348837209302326
779,-1.431453683273333,-0.1841306808899607,-1.2473230023833723,0.8666666666666667,0.021395348837209303
780,-1.3396643708323939,-0.18897331302897555,-1.1506910578034184,0.8933333333333333,0.03255813953488372
781,-1.3712573841944478,-0.18183482231043932,-1.1894225618840084,0.8533333333333334,0.03162790697674418
782,-1.3987894380112238,-0.19089866545828393,-1.2078907725529398,0.8666666666666667,0.03255813953488372
783,-1.3361836458807563,-0.17878797053421072,-1.1573956753465455,0.8533333333333334,0.023255813953488372
784,-1.4054932828341402,-0.17744508512359183,-1.2280481977105484,0.8666666666666667,0.025116279069767444
785,-1.4134377183919766,-0.18524781526476156,-1.228189903127215,0.8666666666666667,0.029767441860465118
786,-1.4360649577157645,-0.17768637710580226,-1.2583785806099623,0.8933333333333333,0.026046511627906978
787,-1.3899735701199392,-0.19161473173700483,-1.1983588383829344,0.8,0.02883720930232558
788,-1.463834671482999,-0.1831674932320808,-1.2806671782509182,0.88,0.020465116279069766
789,-1.4640691762899765,-0.1807886889484095,-1.283280487341567,0.8933333333333333,0.026976744186046512
790,-1.5483372995213291,-0.1895357774500788,-1.3588015220712504,0.9466666666666667,0.03627906976744186
791,-1.2237115608037505,-0.17315996333821865,-1.050551597465532,0.7333333333333333,0.023255813953488372
792,-1.3504422197084296,-0.17650480255364703,-1.1739374171547825,0.8266666666666667,0.027906976744186046
793,-1.4578624186869031,-0.1911464747115056,-1.2667159439753974,0.8666666666666667,0.024186046511627906
794,-1.3700847421538958,-0.18697663814593685,-1.183108104007959,0.8133333333333334,0.02883720930232558
795,-1.2251191116470899,-0.18994524838859128,-1.0351738632584986,0.7733333333333333,0.025116279069767444
796,-1.369226955599822,-0.18283493018609256,-1.1863920254137295,0.84,0.027906976744186046
797,-1.305594490366317,-0.1821788834850943,-1.1234156068812227,0.8266666666666667,0.026046511627906978
798,-1.3234254374168752,-0.18562622676598547,-1.1377992106508898,0.8,0.03255813953488372
799,-1.2583447213743402,-0.188508245217532,-1.0698364761568082,0.7466666666666667,0.03348837209302326
800,-1.3402339738434133,-0.19277875691304924,-1.147455216930364,0.84,0.03348837209302326
801,-1.457552780820872,-0.18664538377675838,-1.2709073970441136,0.9066666666666666,0.03255813953488372
802,-1.439044082297054,-0.17917939188075002,-1.259864690416304,0.8533333333333334,0.03255813953488372
803,-1.3845819648699622,-0.1757586044368957,-1.2088233604330665,0.8533333333333334,0.027906976744186046
804,-1.4720887550986044,-0.1911255789664972,-1.2809631761321072,0.88,0.023255813953488372
805,-1.332900309507065,-0.18934496090788816,-1.143555348599177,0.8266666666666667,0.03255813953488372
806,-1.3253816693614218,-0.19651045172702672,-1.1288712176343951,0.8266666666666667,0.03255813953488372
807,-1.4936115947523125,-0.19535047877672648,-1.2982611159755861,0.8533333333333334,0.03348837209302326
808,-1.3909449535157195,-0.185922388686132,-1.2050225648295874,0.84,0.03162790697674418
809,-1.3898337583938782,-0.17593706735155032,-1.213896691042328,0.8,0.026976744186046512
810,-1.3533157489624728,-0.180578811618909,-1.1727369373435637,0.84,0.026976744186046512
811,-1.5258882377668854,-0.18077103314559664,-1.3451172046212887,0.8666666666666667,0.022325581395348838
812,-1.3894560860350202,-0.18588824462559572,-1.2035678414094244,0.8533333333333334,0.030697674418604652
813,-1.3511097293790495,-0.18434552844086452,-1.166764200938185,0.88,0.035348837209302326
814,-1.3876602154983415,-0.18195554649660073,-1.2057046690017408,0.8666666666666667,0.025116279069767444
815,-1.4455216055118767,-0.1894637491880479,-1.2560578563238287,0.88,0.03255813953488372
816,-1.310014500418476,-0.18208789899688735,-1.1279266014215887,0.84,0.029767441860465118
817,-1.2931053954379828,-0.19745977206582593,-1.0956456233721568,0.8133333333333334,0.037209302325581395
818,-1.4774156298700205,-0.1876481596369006,-1.2897674702331199,0.8666666666666667,0.026046511627906978
819,-1.4363810028352526,-0.1775356167872431,-1.2588453860480096,0.8933333333333333,0.030697674418604652
820,-1.209211131687844,-0.1813689956674643,-1.0278421360203798,0.7466666666666667,0.029767441860465118
821,-1.350900319172325,-0.1809128102069105,-1.1699875089654146,0.8133333333333334,0.027906976744186046
822,-1.361224798977096,-0.19035532209151848,-1.1708694768855776,0.84,0.027906976744186046
823,-1.3247925002789167,-0.1838433619192359,-1.1409491383596808,0.84,0.01953488372093023
824,-1.3022150767517147,-0.1894352284448532,-1.1127798483068614,0.7733333333333333,0.030697674418604652
825,-1.492563815157333,-0.19455899530374285,-1.2980048198535903,0.8666666666666667,0.023255813953488372
826,-1.3509220142571459,-0.18777645542743174,-1.1631455588297142,0.88,0.03162790697674418
827,-1.368192246637333,-0.18245271076458366,-1.1857395358727494,0.8666666666666667,0.029767441860465118
828,-1.3012309009955532,-0.18488013576943857,-1.1163507652261146,0.7733333333333333,0.03348837209302326
829,-1.3663831202098475,-0.18408108855000918,-1.1823020316598383,0.8666666666666667,0.037209302325581395
830,-1.3762676998309902,-0.19080291425390797,-1.1854647855770821,0.8133333333333334,0.027906976744186046
831,-1.3185927916553501,-0.18808541665505785,-1.1305073750002923,0.8533333333333334,0.037209302325581395
832,-1.4319559043852894,-0.18297275920481504,-1.2489831451804743,0.8533333333333334,0.023255813953488372
833,-1.3445348673829272,-0.18564024444064753,-1.1588946229422796,0.84,0.03162790697674418
834,-1.4040386171016745,-0.18062129135287736,-1.2234173257487972,0.88,0.014883720930232559
835,-1.259763397075522,-0.1857018694773048,-1.0740615275982173,0.7733333333333333,0.026046511627906978
836,-1.4057530458238017,-0.18243303300873953,-1.223320012815062,0.84,0.025116279069767444
837,-1.5397294844213285,-0.19579715381032034,-1.3439323306110083,0.92,0.035348837209302326
838,-1.4491351422452075,-0.18453530419744332,-1.264599838047764,0.8933333333333333,0.027906976744186046
839,-1.4119054506236655,-0.18030529643980378,-1.2316001541838617,0.84,0.030697674418604652
840,-1.3619339738545493,-0.17563338651840257,-1.1863005873361467,0.8533333333333334,0.021395348837209303
841,-1.3355849174199501,-0.18804742528685048,-1.1475374921330996,0.84,0.024186046511627906
842,-1.4249461797744565,-0.19040909190943772,-1.2345370878650188,0.84,0.03441860465116279
843,-1.3332121001121895,-0.18945062628057685,-1.1437614738316126,0.8266666666666667,0.02883720930232558
844,-1.3435835290664446,-0.19918386695066703,-1.1443996621157777,0.8933333333333333,0.03906976744186046
845,-1.3820336724314939,-0.1859580655548757,-1.1960756068766183,0.8933333333333333,0.030697674418604652
846,-1.3475225544034288,-0.17156631251632398,-1.1759562418871048,0.8533333333333334,0.020465116279069766
847,-1.2634466747593858,-0.16636281169555672,-1.097083863063829,0.8,0.01953488372093023
848,-1.2545910833452631,-0.1891258328460659,-1.0654652504991973,0.7866666666666666,0.03348837209302326
849,-1.361338551514834,-0.1888225889717415,-1.1725159625430925,0.8266666666666667,0.03162790697674418
850,-1.4227028577808678,-0.17563942286217515,-1.2470634349186926,0.8933333333333333,0.027906976744186046
851,-1.286743285139244,-0.18410714606669526,-1.1026361390725488,0.8133333333333334,0.021395348837209303
852,-1.3902002323228395,-0.1828696576470407,-1.2073305746757987,0.8,0.026976744186046512
853,-1.3484651080021703,-0.1798489812446303,-1.1686161267575401,0.8133333333333334,0.027906976744186046
854,-1.3894633755826171,-0.17807638642944196,-1.2113869891531752,0.88,0.026046511627906978
855,-1.4236374729516936,-0.2052226618847284,-1.2184148110669653,0.84,0.044651162790697675
856,-1.277230170947044,-0.17335091067428854,-1.1038792602727554,0.8,0.020465116279069766
857,-1.3733908805109363,-0.17237791365899055,-1.2010129668519458,0.8266666666666667,0.021395348837209303
858,-1.3398660887485605,-0.1757330767139235,-1.164133012034637,0.88,0.02883720930232558
859,-1.4312077262243712,-0.180896606697147,-1.2503111195272243,0.8666666666666667,0.03348837209302326
860,-1.3239438426192391,-0.1738726461747752,-1.1500711964444639,0.8133333333333334,0.022325581395348838
861,-1.5207242569318948,-0.19061494576498617,-1.3301093111669087,0.8666666666666667,0.029767441860465118
862,-1.314271450592163,-0.18175984539387577,-1.1325116051982873,0.8,0.029767441860465118
863,-1.3967359017623802,-0.1803990843121003,-1.2163368174502798,0.84,0.023255813953488372
864,-1.4280311303568836,-0.1796880053309161,-1.2483431250259676,0.8933333333333333,0.024186046511627906
865,-1.3003802344981408,-0.1816688197547863,-1.1187114147433546,0.7866666666666666,0.026976744186046512
866,-1.450305550885108,-0.18766739320043208,-1.262638157684676,0.8933333333333333,0.026046511627906978
867,-1.3923561679714895,-0.18663822075509318,-1.2057179472163964,0.84,0.03162790697674418
868,-1.2820980024337314,-0.1754590230391713,-1.1066389793945601,0.7733333333333333,0.017674418604651163
869,-1.4675809059534408,-0.19031235724693313,-1.2772685487065076,0.84,0.02883720930232558
870,-1.2639399396610875,-0.18437365272502454,-1.079566286936063,0.8133333333333334,0.024186046511627906
871,-1.3684485500548684,-0.20200638186405492,-1.1664421681908135,0.8533333333333334,0.03813953488372093
872,-1.364877658678676,-0.18296953685450007,-1.1819081218241758,0.8266666666666667,0.030697674418604652
873,-1.4221508562678125,-0.18924019447581078,-1.2329106617920016,0.8666666666666667,0.024186046511627906
