Gene,both_M1M2
NXPH2,-0.00222124101907227
NXPH3,0.00362197069080375
NXPH4,-0.0038524210009834
NXT1,0.00359321204599052
NXT2,-0.00547648523337149
NYAP1,-0.000443437283679903
NYNRIN,-0.0145073332074922
OAF,-0.00960324287500368
OARD1,-0.00229241275531905
OAS1,-0.0139276071353792
OAS2,-0.0169380005566756
OAS3,-0.0141097315064535
OASL,-0.0241943707678927
OAT,0.00838759874670481
OAZ1,0.00217608748087212
OAZ2,-0.00311506410510037
OAZ3,0.00947977229562612
OBSCN,0.00829158888165243
OBSL1,0.00925857566777101
OCEL1,0
OCIAD1,0.00182749531980089
OCIAD2,-0.00810593875518709
OCLN,-0.00894628967859393
OCRL,0.00234669884351155
OCSTAMP,0.0156057158668343
ODC1,0.00454286952993863
ODF2,0.0103260468223379
ODF2L,-0.00932811373236362
ODF3,-0.0025743353541893
ODF3B,-0.0137589547586678
ODF3L1,-0.00215559597577409
OFD1,-0.00648154906526833
OGDHL,0.003170093605495
OGFOD2,0.00481740605438172
OGFOD3,0.00192138148056726
OGFR,-0.00744683703495402
OGFRL1,0.000727651067283599
OGFRP1,-0.0032911366627095
OGG1,0.00642102777226646
OGN,0.00803569185250043
OGT,0
OIP5,0.00883112645644561
OIT3,0
OLA1,0.00498137940309888
OLFM1,0.00538711197184124
OLFM2,0.00898523108914347
OLFM4,-0.00195630373113326
OLFML1,0
OLFML2A,0.00723973987782296
OLFML2B,0.0172366921171876
OLFML3,0.0200794259474973
OLIG1,0
OLIG2,-0.013442235026854
OLR1,0
OMA1,0.000792276737240377
OMD,-0.00572659507555886
OMG,0.00782892682955324
ONECUT1,-5.14144421616633E-05
ONECUT2,-0.00448429807107618
OPA1,0.00498263931350187
OPA3,0.00159072679632885
OPHN1,0.000610186168704482
OPLAH,0.00252260255782489
OPN3,0.0122157986213937
OPRL1,0.0119266267177053
OPRM1,0.00459310559426121
OPTC,0.00412155780608261
OPTN,-0.0235738509590543
OR11A1,-0.00330247347377084
OR13A1,-0.0039676097448364
OR1F1,-0.0151598362072292
OR1K1,-0.00307630410756976
OR1L8,-0.0064335787714239
OR2A20P,0
OR2A4,-0.00380465034136858
OR2A7,-0.00789900893216628
OR2A9P,-0.00382412620540599
OR2B11,0.0058376050965625
OR2B6,-0.0118777528086703
OR2C3,-0.00795142152754276
OR2L13,-0.00475529117716568
OR2W3,0
OR4F13P,0
OR51E2,-0.00691391141992156
OR52K1,0
OR52K2,-0.00780482022781471
OR52N2,-0.0103845381044647
OR52N4,-0.0153666864033512
OR5B12,-0.00318228663731498
OR5B21,-0.0028187261022813
OR6K3,0.0088623515674166
OR7E47P,0.00456934689161133
OR9A4,0.0038074665981308
ORAI1,-0.0012633369124399
ORAI2,-0.00473254555285843
ORAI3,0.00190768111879367
ORC1,0.00936691119897741
ORC2,0
ORC3,-0.00128638678064469
ORC4,-0.0015867197089986
ORC5,0.00133935599890207
ORC6,0.00590163110984759
ORM1,-0.0253411917635424
ORM2,-0.00680691041342554
ORMDL1,0.00109731990419118
ORMDL2,0.000474042111355419
ORMDL3,-0.00714885398429819
OS9,0.000457603324109194
OSBP,0.00133432903655054
OSBP2,-0.0135668329430713
OSBPL10,0.0061879610852701
OSBPL11,0.00346281134056423
OSBPL1A,0.00689298554364498
OSBPL2,0.000623773030647414
OSBPL3,0.00670166409452649
OSBPL5,-0.00150642859990667
OSBPL6,0
OSBPL7,0.00704462959953428
OSBPL8,0.00573022895078632
OSBPL9,-0.00682295903110208
OSCAR,-0.00862296144820684
OSCP1,0.00473715591198074
OSER1,-0.00532974033235777
OSGEP,0.0043782004701794
OSGEPL1,0.00646667869500551
OSGIN1,0.0088957745846575
OSGIN2,-0.0033006046986586
OSM,-0.00335670486399624
OSMR,-0.00407730215069922
OSR2,-0.0263428272307671
OST4,0.00454946851491647
OSTC,0.011960197260901
OSTCP1,0
OSTF1,0
OSTM1,0.0018781972903493
OTOA,0.0232369945058308
OTOF,-0.0142072889158467
OTOP1,-0.00214551482280762
OTOP2,0.00207839479310204
OTUB1,-0.00205353427246149
OTUB2,0.00757911126364217
OTUD1,-0.00848830378824744
OTUD3,0.00144822373682369
OTUD4,-0.00703258871967321
OTUD5,-0.00368245100616922
OTUD6A,-0.00469623090865943
OTUD6B,0.00794581867762715
OTUD7A,-0.00730155639701021
OTUD7B,-0.0086276741311966
OTULIN,0.00151785720574646
OTX1,-0.00462717656376754
OVGP1,0.0044742506582809
OVOL1,-0.00726313229032513
OVOL2,-0.00151885716721931
OXA1L,0.00719559438412016
OXCT1,-0.00454064490180436
OXCT2,0.00475418289364562
OXER1,0.00269018324862655
OXLD1,0
OXNAD1,0.00524436748866942
OXR1,0.00455348468205261
OXSM,0.00273444748457883
OXSR1,-0.00310599210399858
OXT,-0.00358817958251398
OXTR,-0.0100587180087555
P2RX1,0.00841671988879879
P2RX4,-0.00917285587373627
P2RX5,-0.00966690792812288
P2RX6,0.0149070914560839
P2RX7,-0.0198937677021107
P2RY1,0.0148042920495734
P2RY10,-0.00573993312814026
P2RY11,0.00732542668250903
P2RY12,0.0293537502371186
P2RY13,0.0136710057251545
P2RY14,-0.00516793200403787
P2RY2,-0.00587820872651023
P2RY6,0.00312031347672857
P2RY8,-0.00671696378799091
P4HA1,0.00236144511307705
P4HA2,0.00703796410375405
P4HA3,0.00336325840619521
P4HB,0.00384753355442198
P4HTM,0.00347854200468097
PA2G4,0.00624367741858125
PAAF1,0.00278870438343844
PABPC1,0.0059770656265692
PABPC1L,0
PABPC4,0.00869685623555943
PABPN1,0.00070145793043922
PACRGL,0.00114154075993587
PACS1,-0.000940375503476644
PACS2,0.00544803407905659
PACSIN1,0.00340047288803149
PACSIN2,0.00247139784501639
PADI1,-0.00226137818024868
PADI2,-0.0158351676732695
PAEP,-0.00569704069724669
PAF1,-0.00565019608032509
PAFAH1B2,-0.000676923674152047
PAFAH1B3,0.00146788536637601
PAFAH2,0.00157132075957072
PAG1,-0.0127751562653197
PAGE2,-0.00513285924832009
PAGR1,0.00595481269528735
PAICS,0.0149050826892649
PAIP1,-0.0010538479030761
PAIP2,-0.00267807522732954
PAIP2B,0.00200992573739497
PAK1,-0.00404135604015639
PAK1IP1,0.00718369329430351
PAK2,0.00328839088227402
PAK3,-0.00446421945141537
PAK4,-0.0036252383354404
PAK6,0.0102153660918795
PALB2,0.00218088250175644
PALD1,0.025497338088009
PALLD,0.0258289631134499
PALM,-0.00837934128237533
PALMD,-0.00271000045791651
PAM,0.00553123743455214
PAM16,0.00473095073407285
PAN2,0.00165474619400618
PAN3,-0.0051347187514971
PANDAR,-0.00351782859140099
PANK1,0.00892841882049638
PANK2,-0.00315561008972843
PANK3,0.00579647705811019
PANX1,-0.0112535681132863
PANX2,-0.00851357266898874
PAOX,0.000834860937420322
PAPLN,-0.0034152907145228
PAPOLA,0.00326567147053459
PAPOLB,-0.00356442685437443
PAPOLG,-0.00451608281170102
PAPSS1,0.0032897898532469
PAPSS2,0.0132253424998857
PAQR3,0.00317918510135457
PAQR4,0.0104391633775396
PAQR5,0.0109178156149777
PAQR6,-0.00911842016874167
PAQR7,0.00475066501667849
PAQR8,-0.00330736075077917
PARD3,-0.0157624571089847
PARD3B,0.00735339212220321
PARD6A,-0.00107096837147329
PARD6B,-0.00284122069054426
PARD6G,0.00336255707757912
PARG,0.00373310168854078
PARGP1,0
PARK7,0.00603097745207153
PARL,0.00329687589953136
PARM1,0.0367226065692263
PARN,0.00356016225386538
PARP1,0.00603519015887832
PARP10,-0.0127178809720744
PARP11,-0.00719653947702043
PARP12,-0.0048843938435749
PARP14,-0.0162101095043649
PARP15,-0.0109227333792841
PARP16,0.00147234578362407
PARP2,0.00291543140623602
PARP3,-0.00906717506194616
PARP4,-0.00138869328228804
PARP6,-0.0013267402063511
PARP8,-0.000652548104943783
PARP9,-0.0128858009270409
PARPBP,0.00380098673064439
PARS2,0.00302721136952077
PART1,-0.00295496045808669
PARVA,0.00474215719676848
PARVB,0.0134005996669322
PARVG,0.005190792712765
PASK,0.00490976657143574
PATE2,-0.00210253820976934
PATL1,-0.00653030829217345
PATL2,-0.0022271770861483
PATZ1,-0.00294207715008722
PAUPAR,-0.00499841918812084
PAWR,-0.00801310562675206
PAX3,-0.0130743151799628
PAX5,-0.0197920609073613
PAX6,0.00465719187359853
PAX7,-0.00154722162984934
PAX8,-0.00372270040792155
PAXBP1,0.00397717016048377
PAXIP1,0.00693856559670407
PBDC1,-0.0010967127597137
PBK,0.00916423683418294
PBLD,-0.00291861977998535
PBRM1,0.00145636942322389
PBX1,-0.00956403364288318
PBX2,-0.00472474081511908
PBX3,0.00275727979210071
PBX4,-0.00823987517255029
PBXIP1,-0.000508806360680444
PC,0.0100182834309187
PCA3,0.00296893686079444
PCAT1,-0.00491771564819619
PCAT18,-0.000610681797549738
PCAT5,-0.00541065077573727
PCAT6,0.00904362030341207
PCBD1,0.00547559138503314
PCBD2,0.0038992382470834
PCBP2,0.000774822801082805
PCBP3,0.00772651605763379
PCBP4,-0.00299366500959432
PCCA,0.00857876003823054
PCCB,0.00572180401306554
PCDH1,0.0140719861399003
PCDH10,-0.00406808707050882
PCDH11X,-0.00385348519300238
PCDH12,-0.00903129085927039
PCDH17,-0.00913809693944719
PCDH18,0
PCDH7,0.00471824877969128
PCDH9,-0.00432797141989695
PCDHB13,0.00176746533684495
PCDHB14,0
PCDHB19P,0.000576595203383689
PCDHB9,-0.00308178723751114
PCDHGA10,0.00268752917745748
PCDHGA11,0.012873838717636
PCDHGA12,0.0169015545683306
PCDHGA2,0.00731366079773365
PCDHGA7,0
PCDHGA8,-0.00658368392189852
PCDHGB2,0
PCDHGB4,0.00876605570940249
PCDHGB5,0.00531606569279665
PCDHGB7,-0.00360687608241015
PCDHGC3,0.007004923201761
PCDHGC4,0
PCDHGC5,0.00550785994783476
PCED1A,-0.00186411655315871
PCED1B,0.0131771404317484
PCF11,-0.00286736837096639
PCGF1,-0.000984875906829814
PCGF2,-0.00902434789930998
PCGF3,-0.00110420105862144
PCGF5,-0.00537275429196195
PCGF6,0.00474593896928083
PCID2,-0.000263358319292393
PCIF1,-0.00411292368548378
PCK2,-0.00338993774333872
PCLO,0.00222654888593427
PCM1,0.00599506359104731
PCMT1,-0.00273403543055207
PCMTD1,-0.00714290597983293
PCMTD2,0.00393308703387643
PCNA,-0.00102928036968974
PCNP,-0.00146335449802872
PCNT,0.0032116098186417
PCOLCE,0.00460433467223798
PCOLCE2,0.017899605837184
PCP2,-0.0037737453578041
PCP4L1,-0.00679777128441269
PCSK1,0.0081205762095078
PCSK1N,0.00690658551811123
PCSK4,0.00450860528327263
PCSK5,0.0127463754472405
PCSK6,0.0155845698708303
PCSK7,0.00146715277782456
PCSK9,0.00414429222435817
PCTP,0.00245154072696828
PCYOX1,0.00923829564192458
PCYOX1L,0.0101557993618635
PCYT1A,0.000880915426737578
PCYT2,0.0105798762834837
PDAP1,0.00274457753907741
PDC,0.00526357729153376
PDCD1,-0.0177971245955546
PDCD10,-0.00269571328821243
PDCD11,0.00922793321709825
PDCD1LG2,-0.00283132641692173
PDCD2,0.000567431624386827
PDCD2L,0.00259194173908886
PDCD4,-0.00309296934724686
PDCD5,0
PDCD6,0.00303519440833973
PDCD6IP,-0.00133994094591553
PDCD6IPP2,-0.00563115767735635
PDCD7,0.0010348859138636
PDCL,0
PDCL3,0.00582023525632265
PDCL3P4,-0.00281299372101117
PDE11A,-0.00354565920115011
PDE12,0.00406371040996547
PDE1A,0.00479379512339519
PDE1B,0
PDE2A,0.0033107362367502
PDE3A,0.00710010944656743
PDE3B,0.0140258138499545
PDE4A,0
PDE4B,-0.0268392361953775
PDE4C,0
PDE4D,-0.010656382233839
PDE4DIP,-0.00819837033724288
PDE6B,-0.00323750320206389
PDE6C,0
PDE6D,-0.00438109090186785
PDE6G,0
PDE6H,-0.0167658831184128
PDE7A,0
PDE7B,0.0119779993456513
PDE8A,0.00423162724373576
PDE8B,0.00720451038743975
PDE9A,-0.0203866768489231
PDF,0.00783630626397361
PDGFA,0
PDGFB,0.0100308980820367
PDGFC,0.0239388440446909
PDGFD,0.00469507131015385
PDGFRA,-0.0109273396036232
PDGFRB,-0.00382876949473248
PDGFRL,-0.0112735060388072
PDHA1,0.00633958825606525
PDHB,0.00500056763726169
PDHX,0.000620006872595917
PDIA3,-0.00338608626475247
PDIA3P1,-0.0052158882478128
PDIA4,0.0108080293543144
PDIA5,0.00846831613337065
PDIA6,0.00999454810499049
PDIK1L,8.56124001991825E-05
PDK1,0.00759098759411898
PDK2,0.0072213407558237
PDK3,0.00592684730430997
PDK4,0.0113288287975565
PDLIM1,-0.00286318006511752
PDLIM2,0.0119470038739433
PDLIM4,0.00844808886263524
PDLIM5,0
PDLIM7,0.00388147310617596
PDP1,-0.00723058164128909
PDP2,0.00749873443428643
PDPK1,0
PDPN,-0.00557712968015387
PDPR,0.0036311916936585
PDRG1,-0.00510214304516839
PDS5A,0.00402876249400069
PDS5B,0
PDSS1,0.0103929532230066
PDSS2,0.0075729448686452
PDXDC1,0.00465997859300221
PDXDC2P,0.00248392245733111
PDXK,0.00695464450222881
PDXP,0.012510774812529
PDYN,0.00252695373968501
PDZD11,0.00304165949088153
PDZD2,-0.00631270884561822
PDZD3,-0.00297526619395928
PDZD4,-0.0106638456152014
PDZD7,-0.00711515829912406
PDZD8,0.0043687733446419
PDZK1,-0.00442406685251941
PDZK1IP1,-0.011963276375907
PDZRN3,-0.00411735178624352
PDZRN4,0.00659119699162426
PEA15,0.00147871956359453
PEAK1,0.00184337639102023
PEAR1,0.00917330747002049
PEBP1,0.00166904816106574
PEBP4,0.00652138494374331
PECAM1,0.00222187702836838
PECR,0.00451267658922434
PEF1,-0.000502247742030274
PEG10,0.00498640236036551
PEG3,0.0191679136266452
PELI1,-0.010181785167286
PELI2,-0.00257365993873534
PELI3,0.00193663360157594
PELO,-0.00171362188195309
PELP1,0.00550247692228399
PEMT,0.0138869789357961
PENK,-0.00557806196926938
PEPD,0.0076229733317162
PER1,-0.00213648769316483
PER2,0.00264904382152934
PER3,0.00861207338845598
PERM1,-0.0152350229446586
PERP,-0.00978858159256978
PES1,0.00607253137701312
PET100,0.00375911880397577
PET117,0.00461632800954104
PEX1,0.00137350283613313
PEX10,0.00624984432445609
PEX11A,0.00128449354538125
PEX11B,-0.00693871595850444
PEX11G,0.0069282230734666
PEX12,-0.00184378944041122
PEX13,-0.00113616983662875
PEX14,-0.00240221728737897
PEX16,-0.0023625617930598
PEX19,0.00171570843422879
PEX2,0.00034556953084233
PEX26,0.00185069548896868
PEX3,0
PEX5,-0.000944946314253129
PEX5L,-0.00853339035401114
PEX6,0.00564411887351095
PEX7,0.000958304285340262
PF4,0
PF4V1,0
PFAS,0.0125892605115626
PFDN1,-0.00282416974950217
PFDN2,0.00159412367910219
PFDN5,0.00311825319759641
PFDN6,0.00278868196155097
PFKFB2,0.00858905626206453
PFKFB3,-0.0107152030957477
PFKFB4,0.00586371026003997
PFKM,0.00460082348723439
PFKP,0.00343637261712603
PFN1,-0.00111520293166172
PFN1P2,-0.00698322338145726
PFN2,-0.0130414090424901
PFN4,0.00321840099293188
PGA3,0.0193371069794329
PGA4,0.0230926884820494
PGA5,0.0240246010204935
PGAM1,-0.00128335878518773
PGAM5,0.00886633441242657
PGAP1,-0.0087810068421496
PGAP2,0.00144500753648188
PGAP3,0.00509442089154933
PGBD1,0.0026111585385125
PGBD2,0
PGBD4,0.00327636332667661
PGBD5,0.00861112764249219
PGD,-0.00280784457264316
PGF,0.00675805248006546
PGGT1B,0.00127104728077999
PGK1,0.00493025207995796
PGLS,0
PGLYRP2,0
PGM1,0.00324572099718568
PGM2,0.00810578658828838
PGM2L1,0.00109019883136669
PGM3,0.00362281981438393
PGM5P2,0
PGP,0.00947539478739954
PGPEP1,0.00760479128873486
PGRMC1,0.00119028543444461
PGRMC2,0.00360722130483538
PGS1,0.0012766878363282
PHACTR1,0.00825892795950688
PHACTR2,-0.00313468716841499
PHACTR4,-0.00485217348792675
PHAX,0.002451369255252
PHB2,0.00294550527315878
PHC1,-0.0010921035361468
PHC2,0.00107388914112355
PHC3,-0.00655068402935127
PHEX,0.00448236293598178
PHF1,-0.00990297300806481
PHF10,0.00318922612217673
PHF11,-0.00692079150789859
PHF12,0
PHF13,-0.000995683405481804
PHF14,0.00206055599500723
PHF19,0.0104101600948238
PHF2,-0.00109486782523491
PHF20,0.00184751869261498
PHF20L1,0.00138463096046088
PHF21A,-0.0077060645502756
PHF23,-0.00179385989012267
PHF3,-0.00472884364710725
PHF5A,0
PHF6,0.00266194931229175
PHF7,0.00514836169535804
PHF8,-0.00256688733662816
PHGDH,-0.00966548629396728
PHIP,-0.00249092929951106
PHKA1,0.00554728877149173
PHKA2,0.00311072323947823
PHKB,0.00224525001540847
PHKG1,-0.00280380648478171
PHKG2,0.00127837683734301
PHLDA1,0.00914030536326548
PHLDA2,-0.00814080532793693
PHLDA3,0
PHLDB1,0
PHLDB2,0
PHLDB3,0.00507950612102094
PHLPP1,0.00252525400557992
PHLPP2,-0.00143655754163773
PHOSPHO1,0.0203071812075742
PHOSPHO2,0.0043636101077642
PHOX2A,-0.00181068603883809
PHPT1,0.00160604215191192
PHTF1,0.00162737981757374
PHTF2,0.00922539230736301
PHYH,0.00406164992195124
PHYHD1,0.00663420434792987
PHYHIP,0.00702161137905245
PHYKPL,-0.00589917539646873
PI3,-0.0128657030625087
PI4K2A,0.00312225356522952
PI4K2B,-0.0096774814852278
PI4KA,0.00786513411117306
PI4KAP1,-0.00168725132826333
PI4KAP2,0
PI4KB,-0.00299580551203992
PIANP,0
PIAS1,-0.000743424342021236
PIAS2,0.000812796251772479
PIAS3,-0.00499441932636281
PIAS4,-0.00169571136008777
PIBF1,0.00431282897975293
PICALM,0.00717261502141571
PICK1,-0.00105391421065579
PID1,0.00318017854504253
PIDD1,0.00490426246669164
PIEZO1,0.00622778476484811
PIEZO2,-0.0030487681838549
PIF1,-0.00489891683071223
PIFO,-0.00443877781756977
PIGA,-0.00101386724004745
PIGB,-0.00302224447592006
PIGC,0
PIGF,0.00220197268731422
PIGG,-0.00057920318662981
PIGH,0.00241306645922003
PIGK,0.00510854452350353
PIGL,0.00130538636330973
PIGM,0.000476085840224425
PIGN,0.00803934973325079
PIGP,0
PIGQ,0.00686832207112335
PIGR,0.00369236419559526
PIGS,0.000739902663043586
PIGT,0.00122895742710301
PIGU,0.00329776514659108
PIGV,-0.0040798387204835
PIGW,0.0106745513696818
PIGX,0.00274215902310349
PIGY,0.00336675925176671
PIGZ,0.00654408569928493
PIH1D1,-0.00280933779507328
PIH1D2,-0.00946176192835905
PIK3AP1,-0.00249792932087557
PIK3C2A,0.00343493055399736
PIK3C2B,0.0135101416968321
PIK3CA,-0.00208429976171847
PIK3CB,-0.00218354249496756
PIK3CD,0.00841168358281678
PIK3CG,0.00178896109960769
PIK3IP1,-0.00145969316072378
PIK3R1,0.00872769490823949
PIK3R2,0.0112486849919091
PIK3R3,-0.00382904680074107
PIK3R4,0.00202363058190895
PIK3R5,0.00156836514105588
PIK3R6,0.0130597351576183
PIKFYVE,0.00262289696868901
PILRA,-0.00766231514999018
PILRB,-0.00695872168730558
PIM1,-0.017387863983563
PIM2,-0.00423643780184896
PIM3,-0.00413585776438015
PIN1,0.00385426015393653
PIN4,0.00436711478333185
PIN4P1,0
PINK1,0.000833425909474854
PINLYP,-0.00353216103067236
PINX1,0.00305233628103132
PIP4K2A,0.00241649472675756
PIP4K2B,0.00363222100203058
PIP4K2C,-0.0068788302537145
PIP5K1A,-0.00341545339124836
PIP5K1B,0.00595986990201851
PIP5K1C,0.00464685522183147
PIP5KL1,0.00441662280069846
PIPOX,-0.00486379062929849
PIPSL,0
PIR,0.00509028236420305
PISD,-0.000219872068251415
PITHD1,0.00445612984851647
PITPNA,0.00221821573549017
PITPNB,-0.00288456900503684
PITPNC1,0.00589434898853761
PITPNM1,0.00113421880913751
PITPNM2,0.00634114760536438
PITPNM3,0.00458579736720673
PITRM1,0.00854149456610794
PITX1,-0.00744457309337651
PITX2,-0.00283926711252662
PITX3,-0.000681575837770093
PIWIL2,-0.00419034308471725
PIWIL3,-0.00281024566707209
PIWIL4,-0.0116691971921808
PJA1,-0.0018864143801008
PJA2,0.00197650869955595
PKD1,0.00345230338254381
PKD1L1,0.00425684139837127
PKD1L3,0.0123721396317455
PKD2,0.00984830861247673
PKD2L1,-0.00409280809531378
PKD2L2,-0.00366708091388643
PKDREJ,0.0106951613736431
PKHD1,-0.00605630622048562
PKIA,0.0170674399246655
PKIB,0.0192808276380721
PKIG,-0.0213758301763558
PKLR,0.00167007426434404
PKM,0.00169565834122723
PKMYT1,0.0154953025498861
PKN1,-0.00188674218627886
PKN2,-0.00421478236095106
PKN3,-0.0102357428953926
PKNOX1,-0.00116048333141014
PKNOX2,0.00453791011605174
PKP2,0.00556462053268662
PKP3,0.00176567793877133
PKP4,0.00740564537203866
PLA1A,-0.0265113647814536
PLA2G10,-0.00264019467878936
PLA2G12A,0.0052789800079569
PLA2G15,0.0106251533760524
PLA2G2D,-0.0119700171637495
PLA2G4A,0.00461548541663292
PLA2G4B,-0.0114576958299695
PLA2G4C,-0.0126349469224835
PLA2G4E,0
PLA2G6,-0.00360465033835192
PLA2G7,-0.00313254561300725
PLA2R1,-0.00316345362213958
PLAA,-0.000889655165525978
PLAC4,-0.00332943835547292
PLAC8,-0.020220012244067
PLAC8L1,0
PLAC9,0.0160791737736692
PLAG1,0
PLAGL1,-0.00535559182468294
PLAGL2,-0.00869292829911043
PLAT,-0.0128179013404725
PLAU,0.0200871207698756
PLAUR,-0.00809941639479945
PLB1,0.0236266561598559
PLBD1,0.00489830932670493
PLBD2,0.00462120689286333
PLCB1,0.0220086724949748
PLCB2,0.0190460385260182
PLCB3,0.000962777256016125
PLCB4,-0.018178120062062
PLCD1,-0.00148897734674039
PLCD3,0.00194065904145459
PLCE1,0
PLCG1,0.0065310113078613
PLCG2,0.00346519195254066
PLCH1,0
PLCH2,0.00668754675724029
PLCL1,-0.00666650362459033
PLCL2,-0.00310143453640442
PLCXD1,0.00950561746988288
PLCXD2,-0.0101700490825447
PLD1,-0.0103204359393224
PLD2,-0.00280945862434804
PLD4,0.00973384568119273
PLD6,0.00373541981773089
PLEC,0.00748935049406383
PLEK,0
PLEK2,0.00603682609384484
PLEKHA1,0.00157459464695986
PLEKHA2,-0.00145624968286407
PLEKHA3,-0.00241221515348668
PLEKHA4,-0.0102555129611145
PLEKHA5,0.0118015966368259
PLEKHA6,-0.00665423099133805
PLEKHA7,-0.0102895542655006
PLEKHA8,0.00128241400745508
PLEKHA8P1,0
PLEKHB1,0
PLEKHB2,0.00512361997287809
PLEKHD1,-0.0075149908042616
PLEKHF2,0.00333663085426648
PLEKHG1,-0.0181012164656283
PLEKHG2,-0.00565616615873466
PLEKHG3,-0.0202927679509625
PLEKHG4,0.0134035648797329
PLEKHG5,0.0186841647441977
PLEKHG6,-0.00620787711643928
PLEKHG7,-0.00247067275485355
PLEKHH1,-0.0014794605648711
PLEKHH2,-0.00399777431604966
PLEKHH3,0.00566385742081293
PLEKHJ1,0.00157114141314822
PLEKHM1,0
PLEKHM2,-0.00149559648201573
PLEKHM3,-0.0112527602338663
PLEKHN1,-0.0149863783964314
PLEKHO1,-0.00812107265183985
PLEKHO2,0.00272095679289452
PLEKHS1,-0.014487246022468
PLGLB1,0
PLGLB2,-0.00456895037103706
PLGRKT,-0.00533631868553311
PLIN2,0.00197047142379471
PLIN3,0.00205117962442904
PLIN4,0.00768755863653386
PLIN5,-0.0039131932004802
PLK1,0.0136034963412692
PLK2,-0.00628272645779856
PLK3,-0.0105603244332866
PLK4,0.005823835940563
PLLP,0
PLN,0.00539281776866741
PLOD1,0.00656910008116106
PLOD2,0
PLOD3,0.00660112386691258
PLP2,0.00164733992490483
PLRG1,0.000960283958357067
PLS1,0.0142552176869018
PLS3,0.0164168891063906
PLSCR1,-0.0175336935738863
PLSCR2,-0.0121311448438735
PLSCR3,0.00208432102017517
PLSCR4,-0.0206457177376457
PLTP,0.00438658634765658
PLVAP,-0.0110354197049763
PLXDC1,0.0246937743021839
PLXDC2,0.00751843172933606
PLXNA1,0.0049341065579021
PLXNA2,0.0255131155161383
PLXNA3,-0.00143181463523322
PLXNA4,-0.0114474104145086
PLXNB1,-0.00782145279803425
PLXNB2,0.00519778932554018
PLXNB3,0.00614326629209013
PLXNC1,-0.00219879693482899
PLXND1,0.00723791030497208
PM20D2,-0.00885487005804511
PMAIP1,-0.024457733783941
PMCH,0.00570021312735384
PMCHL2,-0.00301373795026501
PMEL,-0.00309739096268404
PMEPA1,0
PMF1,-0.00014518765017122
PMFBP1,0.0127910864266143
PML,-0.0154376902203133
PMM1,-0.00524658936165405
PMM2,0.00950331959828529
PMP22,0.00744557230778405
PMPCA,0.00709018298338055
PMPCB,0
PMS1,0.00602518286295082
PMS2,-5.55805959437991E-05
PMS2CL,-0.00245320989902712
PMS2P1,-0.00230699611919109
PMS2P3,0.00150599252332518
PMS2P4,-0.00133856284262928
PMS2P9,-0.00340589735785678
PMVK,0.00944202676286795
PNCK,0.00277362502863884
PNISR,-0.00197029556117728
PNKD,-0.00489630873593287
PNKP,0.00572317882038366
PNLIPRP3,-0.00679441660263242
PNMA1,-0.00185738945861808
PNMA2,-0.00273424729664165
PNMA3,0.00444925649443917
PNMA5,-0.00504845257498081
PNMA6A,0.00682488450202674
PNN,0.00460981048952766
PNO1,0.00266798337095242
PNP,0.0107337431397049
PNPLA1,-0.0167082263268449
PNPLA3,0.0244305003523556
PNPLA4,0.00239639622291281
PNPLA5,-0.00284476683713334
PNPLA6,0.00743249359048407
PNPLA7,0.00974006102418543
PNPLA8,-0.00145505240986215
PNPO,0.00745787715610045
PNPT1,-0.00261259128369947
PNRC1,-0.0154636981872458
PNRC2,-0.00171228995264029
POC1A,-0.00253946803433917
POC1B,0
POC5,-0.00155081446880334
PODN,0.00588882350063896
PODNL1,0.00244600912798801
PODXL,0.0148764121090555
PODXL2,0.0070073320862305
POF1B,0.00375947342812009
POFUT1,0.00309242383277571
POFUT2,0
POGK,0.00116941115172025
POGLUT1,-0.00408909885877574
POGZ,-0.00173368067760283
POLA1,0.005965704963717
POLA2,-0.000291972168102501
POLB,-0.0080018008158224
POLD1,0.0122354359139191
POLD2,0.0125389848443695
POLD3,-0.00124679526846824
POLD4,-0.00329536180784614
POLDIP2,0.00593352557017492
POLDIP3,-0.00244582620225521
POLE,0.00418058888005073
POLE2,0.013375538210068
POLE3,0.00470371618869771
POLE4,0.00436279466408384
POLG,0.0019284652139414
POLG2,0.00315921419709274
POLH,0.00128671027831506
POLI,-0.00656876272155543
POLK,-0.00436016021775023
POLL,-0.00148001359940998
POLM,0.00339825724839986
POLN,-0.0031796393714468
POLQ,0.0137726671380444
POLR1A,0.00994683502905682
POLR1B,0.0061911730533054
POLR1C,0.00917462834462109
POLR1D,0.00120646501289809
POLR1E,0.00420927861367986
POLR2A,9.60154974603494E-05
POLR2B,0.0035608473973956
POLR2C,0.00125072330355505
POLR2D,0.00264959172345537
POLR2E,0.00217089435311022
POLR2F,0.00249034883357132
POLR2G,0.000927770999591167
POLR2H,-0.00105557010382251
POLR2I,0.00577646081578887
POLR2J,0.00348585372718658
POLR2J3,0.00158155236290899
POLR2K,0.00127735585678977
POLR2L,0.0117311341559868
POLR2M,-0.00251711803821998
POLR3A,0.00121167274492799
POLR3B,0.00734394006062008
POLR3C,-0.0062618923814792
POLR3D,-0.00224794059614723
POLR3E,0.00925479227167873
POLR3F,0.00203061100762423
POLR3G,0.0124135078210464
POLR3GL,-0.00198242627440114
POLR3H,0.00851267361458853
POLR3K,0.00730164429008454
